"search_type","search_term","match_term","match_path","keyword_list_name"
"keyword","IRS","IRS","/vol_vol2/data/nonrelevant/125832.txt","chat-gtp-enron-3"
"keyword","IRS","IRS","/vol_vol2/data/nonrelevant/125736.txt","chat-gtp-enron-3"
"keyword","IRS","IRS","/vol_vol2/data/relevant/221411.txt","chat-gtp-enron-3"
"keyword","IRS","IRS","/vol_vol2/data/nonrelevant/123740.txt","chat-gtp-enron-3"
"keyword","IRS","IRS","/vol_vol2/data/nonrelevant/124367.txt","chat-gtp-enron-3"
"keyword","affidavit","affidavit","/vol_vol2/data/relevant/219187.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/253094.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/124030.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/9083.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/177843.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/8627.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/124367.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/253808.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/124738.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/150157.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/253798.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/124737.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/253127.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/174443.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/177844.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/174442.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/253795.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/140836.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/253185.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/124677.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/54601.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/253797.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/173576.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/173570.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/124727.txt","chat-gtp-enron-3"
"keyword","agreement","agreement","/vol_vol2/data/nonrelevant/174463.txt","chat-gtp-enron-3"
