"search_type","search_term","match_term","match_path","keyword_list_name"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/122029.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/176724.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/78548.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/125164.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/relevant/219123.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/relevant/219061.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/234552.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/122030.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/234551.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/relevant/151943.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/177808.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/128802.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/177822.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/239315.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/128797.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/239242.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/128854.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/128825.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/124075.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/219122.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/219062.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/128800.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/220211.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/relevant/122735.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/relevant/235559.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/175139.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/132746.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/relevant/178973.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/124472.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/201639.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/132171.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/relevant/136233.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/201625.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/201615.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/125469.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/239392.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/relevant/115439.txt","enron exp1-sub"
"regex","Attorney-Client","attorney-client","/vol_vol2/data/nonrelevant/239316.txt","enron exp1-sub"
"regex","Lawyer","lawyers","/vol_vol2/data/nonrelevant/136198.txt","enron exp1-sub"
"regex","Lawyer","lawyers","/vol_vol2/data/nonrelevant/177181.txt","enron exp1-sub"
"regex","Lawyer","lawyers","/vol_vol2/data/nonrelevant/253810.txt","enron exp1-sub"
"regex","Lawyer","lawyers","/vol_vol2/data/nonrelevant/253809.txt","enron exp1-sub"
"regex","Lawyer","lawyers","/vol_vol2/data/nonrelevant/174151.txt","enron exp1-sub"
"regex","Lawyer","lawyers","/vol_vol2/data/nonrelevant/124738.txt","enron exp1-sub"
