"search_type","search_term","match_term","match_path","keyword_list_name"
"keyword","Affidavit","Affidavit","/vol_vol2/data/relevant/219187.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/62815.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/125745.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/125736.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/201639.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/176528.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/125469.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/136389.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/199911.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/232512.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/relevant/116988.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/173951.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/relevant/116987.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/175761.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/relevant/232647.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/relevant/232643.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/177225.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/173764.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/175332.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/191480.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/120514.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/174220.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/177214.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/122503.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/177816.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/125832.txt","americanbar"
"keyword","Answer","Answer","/vol_vol2/data/nonrelevant/176803.txt","americanbar"
